tid	uid	text	date	gender	age	city	state	country	ethnicity	label
7998274789225812135	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 20 3 2191 1872 13 1860 9 274 7	2017-8-25	1	1	x	x	x	1	0
7778551412612982455	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 30 3 31 7999 5278 8 271 24	2017-1-14	1	1	x	x	x	1	0
-3776128960867314242	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 944 8 534 888 1419 9001	2018-8-24	0	0	x	x	x	0	1
8474705250783194968	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 58 58 63 62 1300 20 1536 239 7 8995 4 925 14 1523 45 168 226 402	2018-9-13	1	1	x	x	x	0	0
1403491748617416413	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 80 2291 130 182	2018-5-24	0	0	x	x	x	0	0
341786499566936397	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 5313 36 57 45 9002	2018-9-15	0	x	x	x	x	x	0
701212066167151154	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 30 42 5 234 235 12 47 197 978 5237 3 5 234 2 704 3 1501 345	2016-2-11	1	1	x	x	x	1	0
2552631148541399994	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 820 47 6 5314 7775 4297 6 213 47 259	2018-11-15	1	1	x	x	x	0	0
-2963075514455201382	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9 196 10 1926 6 22 20 5315	2018-1-11	0	0	x	x	x	0	0
-4095739441208394981	6803181416508891510	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9 88 16 167 18 18 18	2018-6-14	0	0	x	x	x	0	0
2173355045476842443	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 9 36 56 4 260 2 118 74 1480 27 196 10 13 1319	2016-7-24	1	1	x	x	x	1	0
-8193668523214498791	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 1 1790 25 5023 39 7 2 2795	2018-7-24	x	x	x	x	x	x	0
-8193668523214498791	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 1 1790 25 5023 39 7 2 2795	2018-7-24	x	x	x	x	x	x	0
-6952298673754091763	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1755 1725 31 296 3591 5 265 102 21 3 670 1957 6	2018-3-22	0	0	x	x	x	0	0
8988693102354769479	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1645 444 716 1902 252 1154 402	2018-9-27	1	1	x	x	x	0	0
-8582805094540326891	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 240 1309 55 675 15 32 251 3 5925 2 2622 9003 12 106	2018-8-9	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-2524746756824449124	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 142 8 1665 36 62 3 7061 6 312 7 94	2018-9-4	1	1	x	x	x	0	0
-9013127745013622853	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 4588 4 218 45 458 2	2018-3-3	0	x	x	x	x	x	0
-4932362530173391393	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 420 41 4609 5 231 22 16 2257 3512 881	2018-8-8	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6901075493998706959	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 3 13 4 158 230 7743 5621	2018-9-11	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-9411116409974440	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 61 319 10 3 7781 2742	2017-7-10	1	1	Warsaw	Masovian Voivodeship	1	0	0
-7865566351180989207	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2896 8 9004 55 508 2603 165 37 9005 24	2018-8-9	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-14733910363892897	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8388 639 68 25 6713 388 1	2016-5-13	1	1	x	x	x	1	0
3208524738705044911	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48 53 2064 134	2018-9-4	1	1	Warsaw	Masovian Voivodeship	1	0	0
-6885592870303999936	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 13 5 1135 2515 59 2 9006 79 9007 9008 17 9009 26	2016-3-26	1	1	x	x	x	1	0
-6885592870303999936	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 13 5 1135 2515 59 2 9006 79 9007 9008 17 9009 26	2016-3-26	1	1	x	x	x	1	0
-5981458033386023343	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2266 176 6776 1192 6 302	2018-10-9	1	1	x	x	x	0	0
6048734869729605524	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 720 7 5316 372	2017-7-28	1	1	Warsaw	Masovian Voivodeship	1	0	0
-373482591328646622	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 426 7 2783 241 27 155 21 3 1046 14 3610 8883 7436 2	2018-11-2	0	0	x	x	x	0	0
-8260881101084212935	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 19 8 37 125	2018-10-1	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-155845771171312787	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 286 2206 221 79 2 9010	2018-3-18	0	x	x	x	x	x	0
-4393840695357359104	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 169 20 432 251 1306 116 1415 1	2016-3-2	1	1	x	x	x	1	0
2319142668629851301	6803181416508891510	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 30 46 13 194 21 87 34 15 22 16 18 18	2018-10-22	0	0	x	x	x	0	0
-639893529632713926	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 944 9011 9012 83 12 9013 9 46 9014 4805 944	2018-11-11	x	x	x	x	x	x	1
-639893529632713926	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 944 9011 9012 83 12 9013 9 46 9014 4805 944	2018-11-11	x	x	x	x	x	x	1
-4623048314456327809	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 105 88 3 105 3110 3363 380 1	2018-4-13	0	0	x	x	x	0	0
8028775226225891260	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 586 9015 538 73 700 2029 13 16 6758	2018-9-9	0	x	x	x	x	x	0
-2884975132348229329	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9016 103 4737 4738 4 4739 62 4740 6 4741 8 479 4742 91 79 4743 142 5 4744	2018-6-10	0	x	x	x	x	x	1
5849685208910723078	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 383 5 9017 4 1477 3781 126 5 1164 1378 667 62 5317 29 3781 126 340 5318 1686 50	2018-9-3	1	1	x	x	x	0	0
5849685208910723078	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 383 5 9017 4 1477 3781 126 5 1164 1378 667 62 5317 29 3781 126 340 5318 1686 50	2018-9-3	1	1	x	x	x	0	0
1280102650023443782	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 291 10 395 7 44 107 874 3662 52 1425	2018-6-19	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-1212227350416316604	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 16 172 25 22 568 3758 6049 10 41 63 236 6095 282 357 4 280	2018-4-5	1	1	Warsaw	Masovian Voivodeship	1	0	0
4325324163630043876	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1288 71 142 14 217 16 7 3635 3319 6 2 9018 21 175 7 2 2129 29 4 246 78	2016-3-15	1	1	x	x	x	1	0
2116084671449519914	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 696 832 35 9 10 2 63 2 64 731 7918 319 6 9019 35 5 5 3878 2 23	2017-2-18	1	1	Warsaw	Masovian Voivodeship	1	0	0
-7795615222474808937	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 4 32 762 2 23 3705 9020 169 35 3 1084	2018-11-19	1	1	x	x	x	0	0
-7795615222474808937	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 4 32 762 2 23 3705 9020 169 35 3 1084	2018-11-19	1	1	x	x	x	0	0
5705994734386528878	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1827 19 155 17 130 3375	2016-12-3	1	1	x	x	x	1	0
1556834491695341851	6803181416508891510	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 8 7083 18 18 18	2018-10-17	0	0	x	x	x	0	0
-4804985983650515570	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1072 857 214 857 214 857 214 4 986 3561 9021 5128 5288 5319 152 65 65 65	2018-11-4	0	0	x	x	x	0	0
-4804985983650515570	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1072 857 214 857 214 857 214 4 986 3561 9021 5128 5288 5319 152 65 65 65	2018-11-4	0	0	x	x	x	0	0
-7942264403118269712	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114 17 32 90 508 60	2018-9-23	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-7145097950859787978	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4084 14 2	2018-2-14	0	0	x	x	x	0	0
-7986030285591214085	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 631 1504 34 31 8861 12 7 1819 8 378 157 3 13 5284	2018-3-24	0	x	x	x	x	x	0
-5804671314106140193	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3181 7 10 8229 212 70	2018-4-30	1	1	Warsaw	Masovian Voivodeship	1	0	0
7126277316643997805	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 80 155 2899 662 155 228	2018-3-5	0	x	x	x	x	x	0
-9116521139408942989	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1953 1809 285 1953 2852 3 6 232 17 32 2 31 122	2018-2-24	0	0	x	x	x	0	0
-6745100415476359877	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 543 2351 7207 6 15 41 531 10 45 178 1352 5265	2016-8-27	1	1	x	x	x	1	0
9154664089268947974	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 16 34 749 9022 28 20 140	2018-8-15	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3349287073426875709	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 331 175 4385 1334 2461 3 8501 250 101 3689 1	2018-5-6	0	0	x	x	x	0	1
-724271107978749705	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 17 4839 43 171 5 819	2018-10-17	1	1	x	x	x	0	0
-7409045419510661412	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2693 4 7378 16 45 4812 9023 644 8179 4811	2018-8-11	0	x	x	x	x	x	0
6632773299174308836	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1662 22 7606 9024	2018-4-27	0	x	x	x	x	x	0
-7754806711555547693	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1162 23 954 1386 4146 8 7016 779 24	2018-8-24	1	1	x	x	x	1	0
1984722168814512625	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 54 116 29 272 2 27 108 35 17 3 10 73 9025 38 7 9026	2017-7-22	1	1	x	x	x	1	0
-6116797407188417240	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1874 4 2485 220 5	2018-8-19	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
4726113869349210034	4149308855696923796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 115 875 3334 2788	2018-8-29	x	x	x	Lesser Poland Voivodeship	1	x	0
-6979828640573737137	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 19 15 12 62 160 48 9027 162 53 45 28 48 6 816 5120 4959	2018-9-17	1	1	x	x	x	0	0
-3775947022889095881	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9 52 149 2611 4817	2016-7-6	1	1	x	x	x	1	0
4941083555921916046	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 55 8 1873 5 784 3617	2018-11-11	0	x	x	x	x	x	0
1320268595749461260	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 21 1142 2 1439 17 1231 95	2018-3-28	1	1	x	x	x	1	0
-3697704146186767577	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4548 2856 8 2219	2018-3-29	0	x	x	x	x	x	0
5186245104933179504	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 2 9028 10 295 137 2 512 199 9029 504 9030 382 176 9031 88 69 9032 50	2018-7-24	x	x	x	x	x	x	0
5186245104933179504	-7469292299329137016	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 1 2 9028 10 295 137 2 512 199 9029 504 9030 382 176 9031 88 69 9032 50	2018-7-24	x	x	x	x	x	x	0
-620757183861491162	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 129 1504 14 478 4325 9033 9034 1853	2018-3-30	0	x	x	x	x	x	0
-6221537806314312670	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 58 28 3 742 1466 43 141 12 1409 5 256 1052 632 3 7 4026 166 33 138	2016-6-30	1	1	x	x	x	1	0
1801592267969937215	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2918 7 472 136 2 71 7 9035	2018-4-21	0	0	x	x	x	0	0
-7885353143180426309	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 4 218 1224 398 3157 8 1467 95	2018-6-24	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-7100478623674836149	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 489 49 52 6913 6 572	2017-4-30	1	1	Warsaw	Masovian Voivodeship	1	0	0
4372012265634777712	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 9 42 25 148 145 206 10 13 5909 85 43 1499 4414	2015-10-4	1	1	x	x	x	1	0
-3959435038985684216	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1327 35 8357 9036 14	2018-8-11	0	x	x	x	x	x	0
-5451019932319455699	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1796 9037 1729 3534 9038	2018-11-12	1	1	x	x	x	0	0
6506436321286036157	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 8035 8 9039 7 33	2018-4-21	0	x	x	x	x	x	0
-7842147225876449294	6803181416508891510	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 87 4253 4 1688 3323 18 18 18	2018-8-8	0	0	x	x	x	0	0
-8814131635611326673	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 9040 61 8 137 3348 9041 26 26	2018-9-4	1	1	x	x	x	0	0
-8814131635611326673	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 9040 61 8 137 3348 9041 26 26	2018-9-4	1	1	x	x	x	0	0
99400760850701477	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 132 41 9042 8 2153 6 56 2 2602 29 43 53 5 260 9043 9044 4 9045	2018-11-7	1	1	x	x	x	0	0
99400760850701477	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 132 41 9042 8 2153 6 56 2 2602 29 43 53 5 260 9043 9044 4 9045	2018-11-7	1	1	x	x	x	0	0
209351765585065059	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9046 38 1796 27 1729 3534 6 9038 2104 15 361	2018-9-4	1	1	x	x	x	0	0
-4964677742967055057	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 12 86 2496 2 622 7791	2018-6-15	0	x	x	x	x	x	0
-7055433385917441225	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3621 30 3 920 31 9047 43 9 1501 9 46 8471	2018-11-17	1	1	x	x	x	0	0
7826742827040130226	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 2977 2218 6 7122 348 2 47 779 4 365 57 7 19	2018-6-16	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
8285791414459345430	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 630 4919 1	2018-5-24	0	x	x	x	x	x	0
6829117798754277520	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 21 193 3 87 27 70	2018-6-4	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
6117111327028964429	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6900 71 5 392 4197	2018-1-12	1	1	x	x	x	1	0
-2639959952005260728	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 455 4 1370 1760 6650 119 5 1050 1315 9 3897 23 3410 2666 24	2017-4-22	1	1	x	x	x	1	0
-4324717862652005571	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 664 9048 986 2158 8	2017-9-12	1	1	Warsaw	Masovian Voivodeship	1	0	0
-2478724659851274381	-1891029395597084473	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 6031 6 38 25 5320	2018-7-17	0	1	Bialystok	Podlaskie Voivodeship	1	0	0
-3741002139657008257	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 348 272 1055 2 3139	2018-8-26	1	1	x	x	x	0	0
6620206250395910847	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 368 7458 25 13 362 22 349 15 4 1748 6 880 45 1614 5068 5 1 6 4678 2883 50	2018-10-29	0	0	x	x	x	0	0
6214173811559365387	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 6977 6 935 2169 37 252 5132 26 9049 50	2016-12-31	1	1	Warsaw	Masovian Voivodeship	1	0	0
-434646960264282172	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 240 10 2 406 337 12 150 64 262 2420 22	2016-5-24	1	1	x	x	x	1	0
-7871361112327830756	-8305065055084640059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 170 8 2737 9050 572 10 122 179 26 36 175 371	2017-3-1	1	1	Warsaw	Masovian Voivodeship	1	0	0
8991331997678009630	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3331 12 5 174 1131 1210	2016-5-18	1	1	x	x	x	1	0
1507712889183461430	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 15 4586 1391 5 408 1511 3 25 2 2770 21 449	2016-4-19	1	1	x	x	x	1	0
-2333110991751360161	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2793 21 40 48 9 42 31 113 2 86 9051 24	2018-9-15	1	1	x	x	x	0	0
-543499810776247281	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 36 4 1871 9052	2018-6-9	0	0	x	x	x	0	0
5055180123977401996	-853612404174922601	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 4861 40 21 40 9053 3415	2018-11-19	1	1	x	x	x	0	0
-4081574259172763388	1483962902744798158	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 9 332 12 84 62 31 9048 52 5 9054 9 274 1942 7707	2018-3-17	0	x	x	x	x	x	0
-3777068762981834627	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 78 20 4 3782 438 187 367	2018-2-25	0	0	x	x	x	0	0
-5177430805259178031	4756326747970055695	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 42 7 43 33 408 5 982 9055	2018-2-17	0	0	x	x	x	0	1
5680408141735484400	-6883528428632957456	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 429 1738 3008 7 8 12 9056 442 97 8499 24	2018-8-27	1	1	x	x	x	1	0
-8566588931519045686	4149308855696923796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3583 212 3 2127 4348 6 12 225 3 8052	2018-8-31	x	x	x	Lesser Poland Voivodeship	1	x	0
